"","Network","remove_strategy","remove_ratio","remove_number","measure","Run","value"
"1596","CW","node_rand",0.6,"212","Eff","run8",0.287060740322124
"1597","CW","edge_rand",0.6,"4150","Eigen","run8",0.0287420787166236
"1598","CW","node_rand",0.6,"212","Eigen","run8",0.113478753196563
"1599","CW","edge_rand",0.6,"4150","Pcr","run8",0.925253710695672
"1600","CW","node_rand",0.6,"212","Pcr","run8",0.886613028477902
"1601","CW","edge_rand",0.7,"4841","Eff","run8",0.249898966295217
"1602","CW","node_rand",0.7,"248","Eff","run8",0.255759916396971
"1603","CW","edge_rand",0.7,"4841","Eigen","run8",0.0178309826775108
"1604","CW","node_rand",0.7,"248","Eigen","run8",0.115830434071083
"1605","CW","edge_rand",0.7,"4841","Pcr","run8",0.853087235649547
"1606","CW","node_rand",0.7,"248","Pcr","run8",0.82902292751848
"1607","CW","edge_rand",0.8,"5533","Eff","run8",0.231074575152278
"1608","CW","node_rand",0.8,"283","Eff","run8",0.206103137608774
"1609","CW","edge_rand",0.8,"5533","Eigen","run8",0.0135294077048752
"1610","CW","node_rand",0.8,"283","Eigen","run8",0.0666343616880175
"1611","CW","edge_rand",0.8,"5533","Pcr","run8",0.651686867977743
"1612","CW","node_rand",0.8,"283","Pcr","run8",0.505115780307673
"1613","CW","edge_rand",0.9,"6224","Eff","run8",0.187797199642672
"1614","CW","node_rand",0.9,"319","Eff","run8",0.257288319179476
"1615","CW","edge_rand",0.9,"6224","Eigen","run8",0.00905916334036801
"1616","CW","node_rand",0.9,"319","Eigen","run8",0.0505976014444846
"1617","CW","edge_rand",0.9,"6224","Pcr","run8",-4.32291096693504
"1618","CW","node_rand",0.9,"319","Pcr","run8",5.82268090532356
"1619","IW","edge_rand",0,"0","Eff","run9",0.373645411937662
"1620","IW","node_rand",0,"0","Eff","run9",0.373645411937662
"1621","IW","edge_rand",0,"0","Eigen","run9",2.14453030934286
"1622","IW","node_rand",0,"0","Eigen","run9",2.14453030934286
"1623","IW","edge_rand",0,"0","Pcr","run9",0.986757824967231
"1624","IW","node_rand",0,"0","Pcr","run9",0.986757824967231
"1625","IW","edge_rand",0.1,"660","Eff","run9",0.363570133593138
"1626","IW","node_rand",0.1,"30","Eff","run9",0.36932812039857
"1627","IW","edge_rand",0.1,"660","Eigen","run9",1.30715126801195
"1628","IW","node_rand",0.1,"30","Eigen","run9",1.76476310588576
"1629","IW","edge_rand",0.1,"660","Pcr","run9",0.983835994215822
"1630","IW","node_rand",0.1,"30","Pcr","run9",0.984433659744475
"1631","IW","edge_rand",0.2,"1319","Eff","run9",0.3617032396158
"1632","IW","node_rand",0.2,"61","Eff","run9",0.36529809004666
"1633","IW","edge_rand",0.2,"1319","Eigen","run9",0.660106326330375
"1634","IW","node_rand",0.2,"61","Eigen","run9",1.36396268767676
"1635","IW","edge_rand",0.2,"1319","Pcr","run9",0.979677249873381
"1636","IW","node_rand",0.2,"61","Pcr","run9",0.979490400018032
"1637","IW","edge_rand",0.3,"1979","Eff","run9",0.348915355118507
"1638","IW","node_rand",0.3,"92","Eff","run9",0.343036114178943
"1639","IW","edge_rand",0.3,"1979","Eigen","run9",0.265612929624823
"1640","IW","node_rand",0.3,"92","Eigen","run9",0.676060367337421
"1641","IW","edge_rand",0.3,"1979","Pcr","run9",0.973679618036094
"1642","IW","node_rand",0.3,"92","Pcr","run9",0.967375825665615
"1643","IW","edge_rand",0.4,"2639","Eff","run9",0.331643113922311
"1644","IW","node_rand",0.4,"122","Eff","run9",0.355404578243063
"1645","IW","edge_rand",0.4,"2639","Eigen","run9",0.0966825236925334
"1646","IW","node_rand",0.4,"122","Eigen","run9",0.853505354727565
"1647","IW","edge_rand",0.4,"2639","Pcr","run9",0.963157299028474
"1648","IW","node_rand",0.4,"122","Pcr","run9",0.966198063532132
"1649","IW","edge_rand",0.5,"3298","Eff","run9",0.332711397622706
"1650","IW","node_rand",0.5,"152","Eff","run9",0.316779417123671
"1651","IW","edge_rand",0.5,"3298","Eigen","run9",0.0486556976636393
"1652","IW","node_rand",0.5,"152","Eigen","run9",0.457400246743976
"1653","IW","edge_rand",0.5,"3298","Pcr","run9",0.948207091695976
"1654","IW","node_rand",0.5,"152","Pcr","run9",0.94250637855366
"1655","IW","edge_rand",0.6,"3958","Eff","run9",0.321199111519636
"1656","IW","node_rand",0.6,"183","Eff","run9",0.302236947171138
"1657","IW","edge_rand",0.6,"3958","Eigen","run9",0.0329730731440806
"1658","IW","node_rand",0.6,"183","Eigen","run9",0.384876462718767
"1659","IW","edge_rand",0.6,"3958","Pcr","run9",0.921270002791232
"1660","IW","node_rand",0.6,"183","Pcr","run9",0.932220629710111
"1661","IW","edge_rand",0.7,"4618","Eff","run9",0.307251683378978
"1662","IW","node_rand",0.7,"214","Eff","run9",0.296922768859155
"1663","IW","edge_rand",0.7,"4618","Eigen","run9",0.0240392909690218
"1664","IW","node_rand",0.7,"214","Eigen","run9",0.399405346156742
"1665","IW","edge_rand",0.7,"4618","Pcr","run9",0.857959971864021
"1666","IW","node_rand",0.7,"214","Pcr","run9",0.900770641728705
"1667","IW","edge_rand",0.8,"5278","Eff","run9",0.277853488267042
"1668","IW","node_rand",0.8,"244","Eff","run9",0.281027778434638
"1669","IW","edge_rand",0.8,"5278","Eigen","run9",0.0169413123838893
"1670","IW","node_rand",0.8,"244","Eigen","run9",0.0963076711529069
"1671","IW","edge_rand",0.8,"5278","Pcr","run9",0.641167608429186
"1672","IW","node_rand",0.8,"244","Pcr","run9",0.61807445145603
"1673","IW","edge_rand",0.9,"5937","Eff","run9",0.222723382624777
"1674","IW","node_rand",0.9,"274","Eff","run9",0.165999587187371
"1675","IW","edge_rand",0.9,"5937","Eigen","run9",0.0107609028115555
"1676","IW","node_rand",0.9,"274","Eigen","run9",0.0491236274554725
"1677","IW","edge_rand",0.9,"5937","Pcr","run9",-7.39742192971728
"1678","IW","node_rand",0.9,"274","Pcr","run9",3.50645896656535
"1679","TW","edge_rand",0,"0","Eff","run9",0.167628704367863
"1680","TW","node_rand",0,"0","Eff","run9",0.167628704367863
"1681","TW","edge_rand",0,"0","Eigen","run9",0.0106883084538406
"1682","TW","node_rand",0,"0","Eigen","run9",0.0106883084538406
"1683","TW","edge_rand",0,"0","Pcr","run9",0.90765247410817
"1684","TW","node_rand",0,"0","Pcr","run9",0.90765247410817
"1685","TW","edge_rand",0.1,"64","Eff","run9",0.163405204891882
"1686","TW","node_rand",0.1,"23","Eff","run9",0.168500760484799
"1687","TW","edge_rand",0.1,"64","Eigen","run9",0.00966725016458947
"1688","TW","node_rand",0.1,"23","Eigen","run9",0.0107221997643325
"1689","TW","edge_rand",0.1,"64","Pcr","run9",0.885667897088618
"1690","TW","node_rand",0.1,"23","Pcr","run9",0.885595711042646
"1691","TW","edge_rand",0.2,"128","Eff","run9",0.155283331548325
"1692","TW","node_rand",0.2,"47","Eff","run9",0.131031133339045
"1693","TW","edge_rand",0.2,"128","Eigen","run9",0.00908152718298988
"1694","TW","node_rand",0.2,"47","Eigen","run9",0.00964191662338385
"1695","TW","edge_rand",0.2,"128","Pcr","run9",0.851434228467894
"1696","TW","node_rand",0.2,"47","Pcr","run9",0.819281243508341
"1697","TW","edge_rand",0.3,"193","Eff","run9",0.142424987695785
"1698","TW","node_rand",0.3,"70","Eff","run9",0.110189060549028
"1699","TW","edge_rand",0.3,"193","Eigen","run9",0.00882196378021755
"1700","TW","node_rand",0.3,"70","Eigen","run9",0.00917731164572559
"1701","TW","edge_rand",0.3,"193","Pcr","run9",0.824102280429752
"1702","TW","node_rand",0.3,"70","Pcr","run9",0.718262824114955
"1703","TW","edge_rand",0.4,"257","Eff","run9",0.131388665075435
"1704","TW","node_rand",0.4,"94","Eff","run9",0.12373073892257
"1705","TW","edge_rand",0.4,"257","Eigen","run9",0.0081248308904208
"1706","TW","node_rand",0.4,"94","Eigen","run9",0.0111727139173059
"1707","TW","edge_rand",0.4,"257","Pcr","run9",0.775065758134333
"1708","TW","node_rand",0.4,"94","Pcr","run9",0.754864258947127
"1709","TW","edge_rand",0.5,"321","Eff","run9",0.138972388837793
"1710","TW","node_rand",0.5,"117","Eff","run9",0.115797693840581
"1711","TW","edge_rand",0.5,"321","Eigen","run9",0.00782522877653749
"1712","TW","node_rand",0.5,"117","Eigen","run9",0.0139907197552245
"1713","TW","edge_rand",0.5,"321","Pcr","run9",0.65846038914734
"1714","TW","node_rand",0.5,"117","Pcr","run9",0.773784355179704
"1715","TW","edge_rand",0.6,"385","Eff","run9",0.113102742761379
"1716","TW","node_rand",0.6,"140","Eff","run9",0.060464703803505
"1717","TW","edge_rand",0.6,"385","Eigen","run9",0.00706122756778077
"1718","TW","node_rand",0.6,"140","Eigen","run9",0.0122583960070153
"1719","TW","edge_rand",0.6,"385","Pcr","run9",0.419387473558356
"1720","TW","node_rand",0.6,"140","Pcr","run9",0.643345980638984
"1721","TW","edge_rand",0.7,"449","Eff","run9",0.0832463550400628
"1722","TW","node_rand",0.7,"164","Eff","run9",0.0187371772890775
"1723","TW","edge_rand",0.7,"449","Eigen","run9",0.00690307634635777
"1724","TW","node_rand",0.7,"164","Eigen","run9",0.00663137691001597
"1725","TW","edge_rand",0.7,"449","Pcr","run9",-0.212442430002193
"1726","TW","node_rand",0.7,"164","Pcr","run9",2.77740863787375
"1727","TW","edge_rand",0.8,"514","Eff","run9",0.0632437029282669
"1728","TW","node_rand",0.8,"187","Eff","run9",0.050689247413563
"1729","TW","edge_rand",0.8,"514","Eigen","run9",0.00650089981089546
"1730","TW","node_rand",0.8,"187","Eigen","run9",0.0103254079651049
"1731","TW","edge_rand",0.8,"514","Pcr","run9",-5.56441717791411
"1732","TW","node_rand",0.8,"187","Pcr","run9",4.22785622593068
"1733","TW","edge_rand",0.9,"578","Eff","run9",0.0355477701182477
"1734","TW","node_rand",0.9,"211","Eff","run9",0
"1735","TW","edge_rand",0.9,"578","Eigen","run9",0.00723670761333391
"1736","TW","node_rand",0.9,"211","Eigen","run9",0
"1737","TW","edge_rand",0.9,"578","Pcr","run9",3.15635858234885
"1738","CW","edge_rand",0,"0","Eff","run9",0.328023480573893
"1739","CW","node_rand",0,"0","Eff","run9",0.328023480573893
"1740","CW","edge_rand",0,"0","Eigen","run9",2.29116766171367
"1741","CW","node_rand",0,"0","Eigen","run9",2.29116766171367
"1742","CW","edge_rand",0,"0","Pcr","run9",0.986935858009626
"1743","CW","node_rand",0,"0","Pcr","run9",0.986935858009626
"1744","CW","edge_rand",0.1,"692","Eff","run9",0.320076344635401
"1745","CW","node_rand",0.1,"35","Eff","run9",0.316631687864246
"1746","CW","edge_rand",0.1,"692","Eigen","run9",1.38517969291402
"1747","CW","node_rand",0.1,"35","Eigen","run9",1.68290182797232
"1748","CW","edge_rand",0.1,"692","Pcr","run9",0.983777666664469
"1749","CW","node_rand",0.1,"35","Pcr","run9",0.982662613226203
"1750","CW","edge_rand",0.2,"1383","Eff","run9",0.31563654608802
"1751","CW","node_rand",0.2,"71","Eff","run9",0.30644208987061
"1752","CW","edge_rand",0.2,"1383","Eigen","run9",0.695680675527708
"1753","CW","node_rand",0.2,"71","Eigen","run9",1.11699574654598
"1754","CW","edge_rand",0.2,"1383","Pcr","run9",0.979857956600318
"1755","CW","node_rand",0.2,"71","Pcr","run9",0.975268986985093
"1756","CW","edge_rand",0.3,"2075","Eff","run9",0.309088091692488
"1757","CW","node_rand",0.3,"106","Eff","run9",0.31249413207847
"1758","CW","edge_rand",0.3,"2075","Eigen","run9",0.276461915016833
"1759","CW","node_rand",0.3,"106","Eigen","run9",1.18660277636448
"1760","CW","edge_rand",0.3,"2075","Pcr","run9",0.974094826257876
"1761","CW","node_rand",0.3,"106","Pcr","run9",0.975889217659959
"1762","CW","edge_rand",0.4,"2766","Eff","run9",0.306356460856027
"1763","CW","node_rand",0.4,"142","Eff","run9",0.290346279897222
"1764","CW","edge_rand",0.4,"2766","Eigen","run9",0.101355853503709
"1765","CW","node_rand",0.4,"142","Eigen","run9",0.904670771600732
"1766","CW","edge_rand",0.4,"2766","Pcr","run9",0.965250013791499
"1767","CW","node_rand",0.4,"142","Pcr","run9",0.968272201843737
"1768","CW","edge_rand",0.5,"3458","Eff","run9",0.289338909869014
"1769","CW","node_rand",0.5,"177","Eff","run9",0.2798243112017
"1770","CW","edge_rand",0.5,"3458","Eigen","run9",0.0465689566675322
"1771","CW","node_rand",0.5,"177","Eigen","run9",0.289639496804889
"1772","CW","edge_rand",0.5,"3458","Pcr","run9",0.950510547333722
"1773","CW","node_rand",0.5,"177","Pcr","run9",0.933020841403889
"1774","CW","edge_rand",0.6,"4150","Eff","run9",0.278260525741743
"1775","CW","node_rand",0.6,"212","Eff","run9",0.259817863556944
"1776","CW","edge_rand",0.6,"4150","Eigen","run9",0.0270636938784739
"1777","CW","node_rand",0.6,"212","Eigen","run9",0.238090427430438
"1778","CW","edge_rand",0.6,"4150","Pcr","run9",0.922494877038871
"1779","CW","node_rand",0.6,"212","Pcr","run9",0.903184942438697
"1780","CW","edge_rand",0.7,"4841","Eff","run9",0.26361023907751
"1781","CW","node_rand",0.7,"248","Eff","run9",0.246122970012562
"1782","CW","edge_rand",0.7,"4841","Eigen","run9",0.0195753447640711
"1783","CW","node_rand",0.7,"248","Eigen","run9",0.194416545990077
"1784","CW","edge_rand",0.7,"4841","Pcr","run9",0.864144540739149
"1785","CW","node_rand",0.7,"248","Pcr","run9",0.851112468682877
"1786","CW","edge_rand",0.8,"5533","Eff","run9",0.23411109442158
"1787","CW","node_rand",0.8,"283","Eff","run9",0.211169875758716
"1788","CW","edge_rand",0.8,"5533","Eigen","run9",0.0144805619066
"1789","CW","node_rand",0.8,"283","Eigen","run9",0.138392112297426
"1790","CW","edge_rand",0.8,"5533","Pcr","run9",0.678586858166994
"1791","CW","node_rand",0.8,"283","Pcr","run9",0.661672277488318
"1792","CW","edge_rand",0.9,"6224","Eff","run9",0.184507072965638
"1793","CW","node_rand",0.9,"319","Eff","run9",0.167064387707737
"1794","CW","edge_rand",0.9,"6224","Eigen","run9",0.00885124535946169
"1795","CW","node_rand",0.9,"319","Eigen","run9",0.0465982471364563
"1796","CW","edge_rand",0.9,"6224","Pcr","run9",-5.01674112391253
"1797","CW","node_rand",0.9,"319","Pcr","run9",5.00377121307354
"1798","IW","edge_rand",0,"0","Eff","run10",0.373645411937662
"1799","IW","node_rand",0,"0","Eff","run10",0.373645411937662
"1800","IW","edge_rand",0,"0","Eigen","run10",2.14453030934286
"1801","IW","node_rand",0,"0","Eigen","run10",2.14453030934286
"1802","IW","edge_rand",0,"0","Pcr","run10",0.986757824967231
"1803","IW","node_rand",0,"0","Pcr","run10",0.986757824967231
"1804","IW","edge_rand",0.1,"660","Eff","run10",0.368106274549604
"1805","IW","node_rand",0.1,"30","Eff","run10",0.370214801269701
"1806","IW","edge_rand",0.1,"660","Eigen","run10",1.31893250429764
"1807","IW","node_rand",0.1,"30","Eigen","run10",1.73075684014971
"1808","IW","edge_rand",0.1,"660","Pcr","run10",0.98381032413449
"1809","IW","node_rand",0.1,"30","Pcr","run10",0.984090840430781
"1810","IW","edge_rand",0.2,"1319","Eff","run10",0.360345829986705
"1811","IW","node_rand",0.2,"61","Eff","run10",0.36751548107569
"1812","IW","edge_rand",0.2,"1319","Eigen","run10",0.662466621194205
"1813","IW","node_rand",0.2,"61","Eigen","run10",1.31587683882755
"1814","IW","edge_rand",0.2,"1319","Pcr","run10",0.979727830635959
"1815","IW","node_rand",0.2,"61","Pcr","run10",0.980535330057749
"1816","IW","edge_rand",0.3,"1979","Eff","run10",0.343583281247931
"1817","IW","node_rand",0.3,"92","Eff","run10",0.351192445378163
"1818","IW","edge_rand",0.3,"1979","Eigen","run10",0.263899350263886
"1819","IW","node_rand",0.3,"92","Eigen","run10",0.998170098352357
"1820","IW","edge_rand",0.3,"1979","Pcr","run10",0.973422201451672
"1821","IW","node_rand",0.3,"92","Pcr","run10",0.973697082651837
"1822","IW","edge_rand",0.4,"2639","Eff","run10",0.332538605294322
"1823","IW","node_rand",0.4,"122","Eff","run10",0.336829449782353
"1824","IW","edge_rand",0.4,"2639","Eigen","run10",0.102040391708998
"1825","IW","node_rand",0.4,"122","Eigen","run10",0.66525032797556
"1826","IW","edge_rand",0.4,"2639","Pcr","run10",0.964243907053309
"1827","IW","node_rand",0.4,"122","Pcr","run10",0.958244985537334
"1828","IW","edge_rand",0.5,"3298","Eff","run10",0.328591029686967
"1829","IW","node_rand",0.5,"152","Eff","run10",0.30435527186046
"1830","IW","edge_rand",0.5,"3298","Eigen","run10",0.0514469643759106
"1831","IW","node_rand",0.5,"152","Eigen","run10",0.414770642231598
"1832","IW","edge_rand",0.5,"3298","Pcr","run10",0.948770543109149
"1833","IW","node_rand",0.5,"152","Pcr","run10",0.943199124087624
"1834","IW","edge_rand",0.6,"3958","Eff","run10",0.317868244076846
"1835","IW","node_rand",0.6,"183","Eff","run10",0.289387968490322
"1836","IW","edge_rand",0.6,"3958","Eigen","run10",0.0334391974670836
"1837","IW","node_rand",0.6,"183","Eigen","run10",0.0976737476346966
"1838","IW","edge_rand",0.6,"3958","Pcr","run10",0.921906610191518
"1839","IW","node_rand",0.6,"183","Pcr","run10",0.853848198856839
"1840","IW","edge_rand",0.7,"4618","Eff","run10",0.306814521232355
"1841","IW","node_rand",0.7,"214","Eff","run10",0.251760224993169
"1842","IW","edge_rand",0.7,"4618","Eigen","run10",0.0251041535082155
"1843","IW","node_rand",0.7,"214","Eigen","run10",0.18744232541256
"1844","IW","edge_rand",0.7,"4618","Pcr","run10",0.863049799276481
"1845","IW","node_rand",0.7,"214","Pcr","run10",0.820161119761975
"1846","IW","edge_rand",0.8,"5278","Eff","run10",0.270481859456026
"1847","IW","node_rand",0.8,"244","Eff","run10",0.305334170896352
"1848","IW","edge_rand",0.8,"5278","Eigen","run10",0.0165654615960587
"1849","IW","node_rand",0.8,"244","Eigen","run10",0.100061957954582
"1850","IW","edge_rand",0.8,"5278","Pcr","run10",0.62341303230003
"1851","IW","node_rand",0.8,"244","Pcr","run10",0.634373441223743
"1852","IW","edge_rand",0.9,"5937","Eff","run10",0.218786243419524
"1853","IW","node_rand",0.9,"274","Eff","run10",0.285728524946529
"1854","IW","edge_rand",0.9,"5937","Eigen","run10",0.0104023434726795
"1855","IW","node_rand",0.9,"274","Eigen","run10",0.0681368432992456
"1856","IW","edge_rand",0.9,"5937","Pcr","run10",-6.99536538551565
"1857","IW","node_rand",0.9,"274","Pcr","run10",-88.5781865965838
"1858","TW","edge_rand",0,"0","Eff","run10",0.167628704367863
"1859","TW","node_rand",0,"0","Eff","run10",0.167628704367863
"1860","TW","edge_rand",0,"0","Eigen","run10",0.0106883084538406
"1861","TW","node_rand",0,"0","Eigen","run10",0.0106883084538406
"1862","TW","edge_rand",0,"0","Pcr","run10",0.90765247410817
"1863","TW","node_rand",0,"0","Pcr","run10",0.90765247410817
"1864","TW","edge_rand",0.1,"64","Eff","run10",0.163744870295844
"1865","TW","node_rand",0.1,"23","Eff","run10",0.141323267416127
"1866","TW","edge_rand",0.1,"64","Eigen","run10",0.009788300208193
"1867","TW","node_rand",0.1,"23","Eigen","run10",0.0105371085896286
"1868","TW","edge_rand",0.1,"64","Pcr","run10",0.883147664193198
"1869","TW","node_rand",0.1,"23","Pcr","run10",0.888439777640519
"1870","TW","edge_rand",0.2,"128","Eff","run10",0.150635143610292
"1871","TW","node_rand",0.2,"47","Eff","run10",0.129194898218839
"1872","TW","edge_rand",0.2,"128","Eigen","run10",0.0095202292169874
"1873","TW","node_rand",0.2,"47","Eigen","run10",0.0102301781235147
"1874","TW","edge_rand",0.2,"128","Pcr","run10",0.873232989579687
"1875","TW","node_rand",0.2,"47","Pcr","run10",0.839166291556813
"1876","TW","edge_rand",0.3,"193","Eff","run10",0.145049681874155
"1877","TW","node_rand",0.3,"70","Eff","run10",0.11196212848559
"1878","TW","edge_rand",0.3,"193","Eigen","run10",0.00933773841988752
"1879","TW","node_rand",0.3,"70","Eigen","run10",0.00949930411937821
"1880","TW","edge_rand",0.3,"193","Pcr","run10",0.836337725515945
"1881","TW","node_rand",0.3,"70","Pcr","run10",0.747793842881371
"1882","TW","edge_rand",0.4,"257","Eff","run10",0.132564928661101
"1883","TW","node_rand",0.4,"94","Eff","run10",0.10707089794156
"1884","TW","edge_rand",0.4,"257","Eigen","run10",0.00780274207179725
"1885","TW","node_rand",0.4,"94","Eigen","run10",0.00836000325651129
"1886","TW","edge_rand",0.4,"257","Pcr","run10",0.751464350636235
"1887","TW","node_rand",0.4,"94","Pcr","run10",0.30529147150211
"1888","TW","edge_rand",0.5,"321","Eff","run10",0.119899115774202
"1889","TW","node_rand",0.5,"117","Eff","run10",0.0745012873982595
"1890","TW","edge_rand",0.5,"321","Eigen","run10",0.00751846206560096
"1891","TW","node_rand",0.5,"117","Eigen","run10",0.00855483137129585
"1892","TW","edge_rand",0.5,"321","Pcr","run10",0.639503053274374
"1893","TW","node_rand",0.5,"117","Pcr","run10",0.0614035087719297
"1894","TW","edge_rand",0.6,"385","Eff","run10",0.102135365708127
"1895","TW","node_rand",0.6,"140","Eff","run10",0.0615578514868778
"1896","TW","edge_rand",0.6,"385","Eigen","run10",0.00698468651438214
"1897","TW","node_rand",0.6,"140","Eigen","run10",0.00928013951687309
"1898","TW","edge_rand",0.6,"385","Pcr","run10",0.375213226610681
"1899","TW","node_rand",0.6,"140","Pcr","run10",-0.335546408179525
"1900","TW","edge_rand",0.7,"449","Eff","run10",0.0775715791029856
"1901","TW","node_rand",0.7,"164","Eff","run10",0.0632344370396063
"1902","TW","edge_rand",0.7,"449","Eigen","run10",0.0073733798141865
"1903","TW","node_rand",0.7,"164","Eigen","run10",0.0137898338568276
"1904","TW","edge_rand",0.7,"449","Pcr","run10",0.182582123758594
"1905","TW","node_rand",0.7,"164","Pcr","run10",0.333036509349955
"1906","TW","edge_rand",0.8,"514","Eff","run10",0.0656386498073546
"1907","TW","node_rand",0.8,"187","Eff","run10",0.0779219358198186
"1908","TW","edge_rand",0.8,"514","Eigen","run10",0.0059418084751656
"1909","TW","node_rand",0.8,"187","Eigen","run10",0.0162278169730875
"1910","TW","edge_rand",0.8,"514","Pcr","run10",-10.7071600965406
"1911","TW","node_rand",0.8,"187","Pcr","run10",-1.30054894784995
"1912","TW","edge_rand",0.9,"578","Eff","run10",0.0263419503708181
"1913","TW","node_rand",0.9,"211","Eff","run10",0.0127380436192227
"1914","TW","edge_rand",0.9,"578","Eigen","run10",0.00740544414782849
"1915","TW","node_rand",0.9,"211","Eigen","run10",0.0063612557378589
"1916","TW","edge_rand",0.9,"578","Pcr","run10",3.07065706570657
"1917","TW","node_rand",0.9,"211","Pcr","run10",2.08605472197705
"1918","CW","edge_rand",0,"0","Eff","run10",0.328023480573893
"1919","CW","node_rand",0,"0","Eff","run10",0.328023480573893
"1920","CW","edge_rand",0,"0","Eigen","run10",2.29116766171367
"1921","CW","node_rand",0,"0","Eigen","run10",2.29116766171367
"1922","CW","edge_rand",0,"0","Pcr","run10",0.986935858009626
"1923","CW","node_rand",0,"0","Pcr","run10",0.986935858009626
"1924","CW","edge_rand",0.1,"692","Eff","run10",0.320705512091486
"1925","CW","node_rand",0.1,"35","Eff","run10",0.326413234896711
"1926","CW","edge_rand",0.1,"692","Eigen","run10",1.39225073910621
"1927","CW","node_rand",0.1,"35","Eigen","run10",2.08078559215656
"1928","CW","edge_rand",0.1,"692","Pcr","run10",0.984007309464297
"1929","CW","node_rand",0.1,"35","Pcr","run10",0.985247302953487
"1930","CW","edge_rand",0.2,"1383","Eff","run10",0.321031246229277
"1931","CW","node_rand",0.2,"71","Eff","run10",0.322879299818873
"1932","CW","edge_rand",0.2,"1383","Eigen","run10",0.813766718062137
"1933","CW","node_rand",0.2,"71","Eigen","run10",1.95471277350022
"1934","CW","edge_rand",0.2,"1383","Pcr","run10",0.980402479038634
"1935","CW","node_rand",0.2,"71","Pcr","run10",0.983025945631317
"1936","CW","edge_rand",0.3,"2075","Eff","run10",0.307800391859156
"1937","CW","node_rand",0.3,"106","Eff","run10",0.3138513458266
"1938","CW","edge_rand",0.3,"2075","Eigen","run10",0.266736291350507
"1939","CW","node_rand",0.3,"106","Eigen","run10",1.62476131412097
"1940","CW","edge_rand",0.3,"2075","Pcr","run10",0.97391905135455
"1941","CW","node_rand",0.3,"106","Pcr","run10",0.978421872195669
"1942","CW","edge_rand",0.4,"2766","Eff","run10",0.3136296246811
"1943","CW","node_rand",0.4,"142","Eff","run10",0.29245070190797
"1944","CW","edge_rand",0.4,"2766","Eigen","run10",0.103311545646871
"1945","CW","node_rand",0.4,"142","Eigen","run10",0.548050119786709
"1946","CW","edge_rand",0.4,"2766","Pcr","run10",0.966066525240018
"1947","CW","node_rand",0.4,"142","Pcr","run10",0.958652939134437
"1948","CW","edge_rand",0.5,"3458","Eff","run10",0.294599442055447
"1949","CW","node_rand",0.5,"177","Eff","run10",0.273549786873262
"1950","CW","edge_rand",0.5,"3458","Eigen","run10",0.0440170299543427
"1951","CW","node_rand",0.5,"177","Eigen","run10",0.284746799265982
"1952","CW","edge_rand",0.5,"3458","Pcr","run10",0.94971160517332
"1953","CW","node_rand",0.5,"177","Pcr","run10",0.930321592649311
"1954","CW","edge_rand",0.6,"4150","Eff","run10",0.273036370432538
"1955","CW","node_rand",0.6,"212","Eff","run10",0.285439763553813
"1956","CW","edge_rand",0.6,"4150","Eigen","run10",0.0263605892476988
"1957","CW","node_rand",0.6,"212","Eigen","run10",0.477126656653233
"1958","CW","edge_rand",0.6,"4150","Pcr","run10",0.920302190964352
"1959","CW","node_rand",0.6,"212","Pcr","run10",0.946658729430219
"1960","CW","edge_rand",0.7,"4841","Eff","run10",0.262081877424312
"1961","CW","node_rand",0.7,"248","Eff","run10",0.217975804706767
"1962","CW","edge_rand",0.7,"4841","Eigen","run10",0.0187673181707981
"1963","CW","node_rand",0.7,"248","Eigen","run10",0.119389152886494
"1964","CW","edge_rand",0.7,"4841","Pcr","run10",0.856745326734994
"1965","CW","node_rand",0.7,"248","Pcr","run10",0.84214683202402
"1966","CW","edge_rand",0.8,"5533","Eff","run10",0.233876351730972
"1967","CW","node_rand",0.8,"283","Eff","run10",0.231122510289064
"1968","CW","edge_rand",0.8,"5533","Eigen","run10",0.0132752378070042
"1969","CW","node_rand",0.8,"283","Eigen","run10",0.0666056339266097
"1970","CW","edge_rand",0.8,"5533","Pcr","run10",0.647965468446182
"1971","CW","node_rand",0.8,"283","Pcr","run10",0.512593230803438
"1972","CW","edge_rand",0.9,"6224","Eff","run10",0.203562700324833
"1973","CW","node_rand",0.9,"319","Eff","run10",0.21298460573924
"1974","CW","edge_rand",0.9,"6224","Eigen","run10",0.00858648541571023
"1975","CW","node_rand",0.9,"319","Eigen","run10",0.058211821766574
"1976","CW","edge_rand",0.9,"6224","Pcr","run10",-5.01065383624022
"1977","CW","node_rand",0.9,"319","Pcr","run10",-50.7443351859764
